starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 07:49:41 2018	1516434581	662	1146	1808	1015
Sat Jan 20 07:47:27 2018	1516434447	629	1179	1808	750
Sat Jan 20 07:47:21 2018	1516434441	617	1192	1808	1153
Sat Jan 20 07:47:10 2018	1516434430	474	1334	1809	1280
Sat Jan 20 07:49:41 2018	1516434581	623	1185	1809	802
Sat Jan 20 07:47:21 2018	1516434441	617	1192	1809	1153
Sat Jan 20 07:49:41 2018	1516434581	624	1185	1809	798
Sat Jan 20 07:47:10 2018	1516434430	504	1306	1809	1247
Sat Jan 20 07:49:41 2018	1516434581	624	1186	1809	803
Sat Jan 20 07:48:56 2018	1516434536	617	1193	1810	997
Sat Jan 20 07:49:08 2018	1516434548	535	1276	1810	1194
Sat Jan 20 07:47:33 2018	1516434453	427	1383	1810	1285
Sat Jan 20 07:46:09 2018	1516434369	1078	732	1810	651
Sat Jan 20 07:46:09 2018	1516434369	688	1122	1811	1048
Sat Jan 20 07:46:09 2018	1516434369	689	1122	1811	1048
Sat Jan 20 07:48:23 2018	1516434503	562	1249	1811	1031
Sat Jan 20 07:47:14 2018	1516434434	838	973	1811	774
Sat Jan 20 07:47:09 2018	1516434429	380	1431	1811	1360
Sat Jan 20 07:49:41 2018	1516434581	662	1150	1811	1017
Sat Jan 20 07:49:13 2018	1516434553	636	1176	1812	1162
Sat Jan 20 07:48:35 2018	1516434515	529	1283	1812	1186
Sat Jan 20 07:49:49 2018	1516434589	540	1272	1812	1151
Sat Jan 20 07:47:18 2018	1516434438	548	1265	1814	1201
Sat Jan 20 07:47:10 2018	1516434430	512	1302	1814	1238
Sat Jan 20 07:46:09 2018	1516434369	688	1126	1814	1048
Sat Jan 20 07:46:19 2018	1516434379	1135	679	1815	678
Sat Jan 20 07:47:03 2018	1516434423	496	1318	1815	1215
Sat Jan 20 07:47:19 2018	1516434439	529	1285	1815	1239
Sat Jan 20 07:47:09 2018	1516434429	488	1328	1816	1283
Sat Jan 20 07:48:33 2018	1516434513	485	1331	1816	1209
Sat Jan 20 07:47:15 2018	1516434435	878	938	1816	690
Sat Jan 20 07:49:41 2018	1516434581	669	1147	1816	1016
Sat Jan 20 07:49:41 2018	1516434581	666	1150	1816	1019
Sat Jan 20 07:46:09 2018	1516434369	689	1128	1816	1048
Sat Jan 20 07:47:31 2018	1516434451	553	1264	1816	1146
Sat Jan 20 07:47:15 2018	1516434435	865	951	1816	701
Sat Jan 20 07:46:11 2018	1516434371	501	1316	1817	1196
Sat Jan 20 07:47:15 2018	1516434435	755	1062	1817	801
Sat Jan 20 07:47:15 2018	1516434435	731	1086	1817	824
Sat Jan 20 07:47:15 2018	1516434435	865	952	1817	692
Sat Jan 20 07:47:15 2018	1516434435	879	938	1817	690
Sat Jan 20 07:47:15 2018	1516434435	866	952	1818	690
Sat Jan 20 07:47:09 2018	1516434429	485	1333	1818	1283
Sat Jan 20 07:49:13 2018	1516434553	650	1169	1819	1158
Sat Jan 20 07:49:08 2018	1516434548	533	1286	1819	1034
Sat Jan 20 07:49:13 2018	1516434553	622	1196	1819	1185
Sat Jan 20 07:49:13 2018	1516434553	618	1200	1819	1187
Sat Jan 20 07:47:17 2018	1516434437	544	1275	1819	966
Sat Jan 20 07:48:37 2018	1516434517	650	1169	1819	899
Sat Jan 20 07:48:24 2018	1516434504	549	1271	1819	1144
Sat Jan 20 07:48:54 2018	1516434534	530	1290	1819	1200
Sat Jan 20 07:47:17 2018	1516434437	545	1274	1819	965
Sat Jan 20 07:47:14 2018	1516434434	782	1038	1820	637
Sat Jan 20 07:49:49 2018	1516434589	549	1271	1820	1145
Sat Jan 20 07:47:14 2018	1516434434	781	1039	1820	731
Sat Jan 20 07:47:14 2018	1516434434	781	1039	1820	731
Sat Jan 20 07:47:14 2018	1516434434	781	1039	1821	731
Sat Jan 20 07:47:14 2018	1516434434	783	1038	1821	637
Sat Jan 20 07:49:40 2018	1516434580	601	1220	1821	881
Sat Jan 20 07:49:13 2018	1516434553	669	1152	1821	1141
Sat Jan 20 07:47:14 2018	1516434434	781	1041	1821	640
Sat Jan 20 07:49:40 2018	1516434580	555	1267	1821	948
Sat Jan 20 07:46:13 2018	1516434373	431	1391	1822	1377
Sat Jan 20 07:48:54 2018	1516434534	481	1341	1822	1248
Sat Jan 20 07:48:21 2018	1516434501	710	1113	1823	1066
Sat Jan 20 07:49:13 2018	1516434553	646	1177	1823	1165
Sat Jan 20 07:49:13 2018	1516434553	613	1210	1823	1199
Sat Jan 20 07:48:54 2018	1516434534	466	1358	1824	1267
Sat Jan 20 07:46:13 2018	1516434373	433	1391	1824	1377
Sat Jan 20 07:47:33 2018	1516434453	480	1344	1825	1242
Sat Jan 20 07:47:18 2018	1516434438	508	1317	1825	1196
Sat Jan 20 07:49:08 2018	1516434548	549	1276	1825	1180
Sat Jan 20 07:47:15 2018	1516434435	808	1017	1825	877
Sat Jan 20 07:47:31 2018	1516434451	493	1333	1825	1216
Sat Jan 20 07:47:15 2018	1516434435	799	1027	1826	888
Sat Jan 20 07:48:54 2018	1516434534	550	1276	1826	1160
Sat Jan 20 07:48:37 2018	1516434517	655	1171	1827	997
Sat Jan 20 07:47:15 2018	1516434435	800	1027	1827	887
Sat Jan 20 07:47:19 2018	1516434439	539	1289	1827	1244
Sat Jan 20 07:47:15 2018	1516434435	800	1027	1827	887
Sat Jan 20 07:47:16 2018	1516434436	752	1076	1828	959
Sat Jan 20 07:47:15 2018	1516434435	801	1027	1828	886
Sat Jan 20 07:49:38 2018	1516434578	482	1346	1828	1224
Sat Jan 20 07:47:16 2018	1516434436	692	1136	1828	1019
Sat Jan 20 07:47:16 2018	1516434436	686	1142	1828	1025
Sat Jan 20 07:49:38 2018	1516434578	498	1331	1828	1209
Sat Jan 20 07:47:15 2018	1516434435	800	1029	1828	885
Sat Jan 20 07:47:15 2018	1516434435	799	1030	1829	886
Sat Jan 20 07:47:31 2018	1516434451	485	1343	1829	1227
Sat Jan 20 07:47:16 2018	1516434436	687	1142	1829	1025
Sat Jan 20 07:46:12 2018	1516434372	572	1257	1830	1123
Sat Jan 20 07:47:30 2018	1516434450	549	1282	1830	1273
Sat Jan 20 07:46:12 2018	1516434372	598	1233	1831	1108
Sat Jan 20 07:46:12 2018	1516434372	582	1249	1831	1116
Sat Jan 20 07:47:30 2018	1516434450	549	1282	1831	1274
Sat Jan 20 07:46:12 2018	1516434372	588	1243	1831	1118
Sat Jan 20 07:47:15 2018	1516434435	802	1030	1832	886
Sat Jan 20 07:46:12 2018	1516434372	627	1206	1833	1083
Sat Jan 20 07:46:12 2018	1516434372	563	1271	1833	1142
Sat Jan 20 07:48:15 2018	1516434495	601	1233	1834	1147
Sat Jan 20 07:47:33 2018	1516434453	470	1364	1834	1224
Sat Jan 20 07:47:10 2018	1516434430	479	1356	1835	1275
Sat Jan 20 07:48:20 2018	1516434500	585	1251	1835	1201
Sat Jan 20 07:47:19 2018	1516434439	520	1316	1836	1280
Sat Jan 20 07:48:18 2018	1516434498	419	1417	1836	1350
Sat Jan 20 07:47:33 2018	1516434453	452	1384	1836	1245
Sat Jan 20 07:47:33 2018	1516434453	452	1385	1837	1245
Sat Jan 20 07:49:15 2018	1516434555	592	1245	1838	1036
Sat Jan 20 07:47:18 2018	1516434438	554	1284	1838	1229
Sat Jan 20 07:48:35 2018	1516434515	603	1235	1838	1138
Sat Jan 20 07:47:16 2018	1516434436	726	1113	1839	986
Sat Jan 20 07:47:33 2018	1516434453	461	1378	1839	1236
Sat Jan 20 07:49:04 2018	1516434544	570	1270	1839	1169
Sat Jan 20 07:47:16 2018	1516434436	682	1158	1839	1041
Sat Jan 20 07:46:12 2018	1516434372	544	1296	1840	1169
Sat Jan 20 07:47:16 2018	1516434436	714	1126	1840	999
Sat Jan 20 07:47:18 2018	1516434438	512	1328	1840	1286
Sat Jan 20 07:46:46 2018	1516434406	455	1385	1840	1171
Sat Jan 20 07:49:41 2018	1516434581	659	1182	1841	829
Sat Jan 20 07:47:18 2018	1516434438	569	1272	1841	1263
Sat Jan 20 07:49:41 2018	1516434581	653	1188	1841	856
Sat Jan 20 07:49:41 2018	1516434581	658	1184	1841	808
Sat Jan 20 07:48:50 2018	1516434530	996	845	1841	825
Sat Jan 20 07:49:41 2018	1516434581	658	1184	1841	804
Sat Jan 20 07:49:05 2018	1516434545	454	1388	1842	1153
Sat Jan 20 07:47:18 2018	1516434438	517	1325	1842	1316
Sat Jan 20 07:49:41 2018	1516434581	659	1183	1842	868
Sat Jan 20 07:47:18 2018	1516434438	561	1281	1842	1271
Sat Jan 20 07:49:41 2018	1516434581	658	1184	1842	804
Sat Jan 20 07:48:37 2018	1516434517	658	1184	1842	1001
Sat Jan 20 07:48:50 2018	1516434530	997	845	1842	821
Sat Jan 20 07:48:50 2018	1516434530	996	847	1842	822
Sat Jan 20 07:47:18 2018	1516434438	556	1287	1842	1276
Sat Jan 20 07:47:16 2018	1516434436	717	1126	1843	998
Sat Jan 20 07:47:16 2018	1516434436	671	1172	1843	1044
Sat Jan 20 07:48:08 2018	1516434488	921	921	1843	614
Sat Jan 20 07:48:50 2018	1516434530	995	848	1843	822
Sat Jan 20 07:48:50 2018	1516434530	1067	777	1843	750
Sat Jan 20 07:48:50 2018	1516434530	998	845	1843	825
Sat Jan 20 07:47:18 2018	1516434438	512	1331	1843	1321
Sat Jan 20 07:48:50 2018	1516434530	996	848	1843	822
Sat Jan 20 07:48:50 2018	1516434530	1066	777	1844	751
Sat Jan 20 07:48:50 2018	1516434530	1085	759	1844	733
Sat Jan 20 07:49:42 2018	1516434582	618	1226	1844	753
Sat Jan 20 07:47:19 2018	1516434439	508	1336	1844	1072
Sat Jan 20 07:48:50 2018	1516434530	996	848	1844	821
Sat Jan 20 07:48:50 2018	1516434530	996	849	1845	829
Sat Jan 20 07:48:50 2018	1516434530	1048	797	1845	771
Sat Jan 20 07:49:38 2018	1516434578	507	1338	1845	1201
Sat Jan 20 07:48:50 2018	1516434530	1023	822	1845	796
Sat Jan 20 07:46:12 2018	1516434372	617	1228	1845	1097
Sat Jan 20 07:48:50 2018	1516434530	1049	797	1846	771
Sat Jan 20 07:47:31 2018	1516434451	503	1343	1846	1225
Sat Jan 20 07:48:50 2018	1516434530	998	848	1846	822
Sat Jan 20 07:48:50 2018	1516434530	996	850	1846	824
Sat Jan 20 07:48:50 2018	1516434530	996	851	1847	825
Sat Jan 20 07:47:18 2018	1516434438	565	1282	1847	1218
Sat Jan 20 07:48:50 2018	1516434530	996	851	1847	825
Sat Jan 20 07:48:50 2018	1516434530	998	849	1847	822
Sat Jan 20 07:47:15 2018	1516434435	799	1049	1847	888
Sat Jan 20 07:48:50 2018	1516434530	997	850	1847	824
Sat Jan 20 07:46:12 2018	1516434372	607	1240	1847	1107
Sat Jan 20 07:49:13 2018	1516434553	633	1215	1847	1201
Sat Jan 20 07:48:50 2018	1516434530	998	850	1847	823
Sat Jan 20 07:48:50 2018	1516434530	996	851	1847	825
Sat Jan 20 07:48:50 2018	1516434530	998	850	1847	823
Sat Jan 20 07:48:20 2018	1516434500	489	1359	1848	1284
Sat Jan 20 07:48:50 2018	1516434530	998	850	1848	823
Sat Jan 20 07:47:15 2018	1516434435	984	863	1848	702
Sat Jan 20 07:48:50 2018	1516434530	998	850	1848	824
Sat Jan 20 07:49:13 2018	1516434553	638	1210	1848	1197
Sat Jan 20 07:48:36 2018	1516434516	677	1171	1848	799
Sat Jan 20 07:48:50 2018	1516434530	998	851	1848	825
Sat Jan 20 07:48:50 2018	1516434530	998	850	1848	824
Sat Jan 20 07:46:12 2018	1516434372	561	1287	1848	1156
Sat Jan 20 07:48:50 2018	1516434530	998	850	1848	824
Sat Jan 20 07:48:50 2018	1516434530	997	851	1848	824
Sat Jan 20 07:48:50 2018	1516434530	996	853	1848	826
Sat Jan 20 07:47:33 2018	1516434453	436	1412	1849	1273
Sat Jan 20 07:47:15 2018	1516434435	986	863	1849	702
Sat Jan 20 07:48:50 2018	1516434530	996	853	1849	827
Sat Jan 20 07:48:50 2018	1516434530	997	853	1850	827
Sat Jan 20 07:48:50 2018	1516434530	996	854	1850	828
Sat Jan 20 07:48:36 2018	1516434516	677	1173	1850	825
Sat Jan 20 07:48:50 2018	1516434530	997	853	1850	827
Sat Jan 20 07:48:50 2018	1516434530	997	853	1850	827
Sat Jan 20 07:47:19 2018	1516434439	514	1337	1851	1311
Sat Jan 20 07:48:50 2018	1516434530	996	855	1851	828
Sat Jan 20 07:47:15 2018	1516434435	985	866	1851	834
Sat Jan 20 07:47:19 2018	1516434439	511	1339	1851	1314
Sat Jan 20 07:47:19 2018	1516434439	540	1311	1851	1286
Sat Jan 20 07:48:50 2018	1516434530	1004	847	1851	821
Sat Jan 20 07:48:50 2018	1516434530	997	854	1852	823
Sat Jan 20 07:47:18 2018	1516434438	518	1334	1852	1293
Sat Jan 20 07:47:19 2018	1516434439	512	1340	1852	1035
Sat Jan 20 07:48:50 2018	1516434530	997	856	1852	829
Sat Jan 20 07:47:19 2018	1516434439	512	1340	1852	1064
Sat Jan 20 07:47:19 2018	1516434439	513	1339	1853	1063
Sat Jan 20 07:47:19 2018	1516434439	513	1340	1853	1064
Sat Jan 20 07:47:15 2018	1516434435	918	936	1854	682
Sat Jan 20 07:47:18 2018	1516434438	518	1336	1854	1276
Sat Jan 20 07:47:15 2018	1516434435	886	969	1854	715
Sat Jan 20 07:46:12 2018	1516434372	543	1312	1855	1171
Sat Jan 20 07:47:09 2018	1516434429	488	1367	1855	1284
Sat Jan 20 07:46:12 2018	1516434372	560	1296	1855	1169
Sat Jan 20 07:47:15 2018	1516434435	902	953	1855	698
Sat Jan 20 07:47:09 2018	1516434429	488	1368	1856	1285
Sat Jan 20 07:47:18 2018	1516434438	519	1337	1856	1327
Sat Jan 20 07:47:15 2018	1516434435	802	1055	1856	1022
